qCODE_SESSION|DESCRIPTION|DESCRIPTION_ACT|DESCRIPTION_NAT|NOM_COUR|LIEU_1|LIEU_2|ARRONDISSEMENT|ADRESSE|DATE_DEB|DATE_FIN|JOUR_SEMAINE|HEURE_DEBUT|HEURE_FIN
P2015|Stretching et posture|Stretching|Activites physiques|YWCA Quebec|Y.W.C.A|Y.W.C.A.|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-28|2015-06-16|Mardi|12:00:00|12:55:00
P2015|Aquajogging|Aquajogging|Activites aquatiques|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-29|2015-06-17|Mercredi|10:30:00|11:25:00
P2015|Conditionnement physique progressif|Conditionnement physique|Activites physiques|YWCA Quebec|Y.W.C.A|Y.W.C.A.|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-30|2015-06-18|Jeudi|11:00:00|11:55:00
E2015|Aquaforme|Aquaforme|Activites aquatiques|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-06-29|2015-08-17|Lundi|17:00:00|17:55:00
E2015|Aquaforme|Aquaforme|Activites aquatiques|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-06-30|2015-08-18|Mardi|18:00:00|18:55:00
E2015|Pilates|Pilates|Activites physiques|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-07-01|2015-08-19|Mercredi|12:00:00|12:55:00
H2015|Conditionnement physique - Programme PIED|Conditionnement physique - Programme PIED|Activites physiques|Centre communautaire Jean-Guy Drolet|Centre communautaire Jean-Guy Drolet|C. c. Jean-Guy Drolet salle communautaire AB|Arrondissement de La Cite-Limoilou|16, rue Royal-Roussillon, Quebec (QC) G1L 2J7 |2015-01-12|2015-04-02|Lundi|09:30:00|10:30:00
H2015|Bridge|Bridge contrat|Loisirs recreatifs|Centre communautaire Jean-Guy Drolet|Centre communautaire Jean-Guy Drolet|C. c. Jean-Guy Drolet salle communautaire A|Arrondissement de La Cite-Limoilou|16, rue Royal-Roussillon, Quebec (QC) G1L 2J7 |2015-01-06|2015-05-14|Mardi|13:00:00|16:00:00
H2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC de La Cite-Limoilou|Centre communautaire Ferland|C. c. Ferland piscine interieure|Arrondissement de La Cite-Limoilou|1600, 8e Avenue, Quebec (QC) G1J 3N5 |2015-01-03|2015-06-19|Mercredi|19:00:00|20:20:00
H2015|Bain libre - Pour adultes|Bain libre - Pour adultes|Activites aquatiques|DCLVC de La Cite-Limoilou|Centre communautaire Ferland|C. c. Ferland piscine interieure|Arrondissement de La Cite-Limoilou|1600, 8e Avenue, Quebec (QC) G1J 3N5 |2015-01-03|2015-06-21|Mercredi|14:30:00|15:55:00
H2015|Photographie atelier conference|Photographie atelier conference|Arts visuels|Club de photo Dimension|Maison du Domaine Maizerets|Maison des Maizerets salle 200|Arrondissement de La Cite-Limoilou|2000, boulevard Montmorency, Quebec (QC) G1J 5E7 |2015-01-07|2015-05-06|Mercredi|19:00:00|22:00:00
H2015|Conferences|Mycologie|Loisir scientifique|Cercle des mycologues amateurs de Quebec|Maison du Domaine Maizerets|Maison des Maizerets salle 200|Arrondissement de La Cite-Limoilou|2000, boulevard Montmorency, Quebec (QC) G1J 5E7 |2015-02-02|2015-05-18|Lundi|19:30:00|22:30:00
H2015|Local ados|Programme adolescent|Loisirs jeunesse|Centre Mgr Marcoux inc.|Centre communautaire Mgr-Marcoux|C. c. Mgr-Marcoux local ados|Arrondissement de La Cite-Limoilou|1885, chemin de la Canardiere, Quebec (QC) G1J 2E5 |2015-01-12|2015-06-07|Lundi|18:00:00|21:00:00
H2015|Soccer-reservation|Soccer (reservation)|Sports et de plein air|Soccer Quebec-Centre|Centre communautaire Lucien-Borne|C. c. Ferland gymnase AB (RC05)|Arrondissement de La Cite-Limoilou|100, chemin Sainte-Foy, Quebec (QC) G1R 1T2 |2015-01-03|2015-05-10|Lundi|18:00:00|19:30:00
H2015|Volley-ball / pratique organisee|Volleyball - Reservation saisonniere|Sports et de plein air|Loisirs Montcalm inc (Les)|Centre communautaire Lucien-Borne|CC Lucien-Borne gymnase simple B|Arrondissement de La Cite-Limoilou|100, chemin Sainte-Foy, Quebec (QC) G1R 1T2 |2015-01-12|2015-05-11|Lundi|19:45:00|21:15:00
H2015|Bain libre - Pour adultes|Bain libre - Pour adultes|Activites aquatiques|DCLVC de La Cite-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cite-Limoilou|100, chemin Sainte-Foy, Quebec (QC) G1R 1T2 |2015-01-03|2015-06-07|Jeudi|21:00:00|22:25:00
H2015|Bain libre - Pour adultes|Bain libre - Pour adultes|Activites aquatiques|DCLVC de La Cite-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cite-Limoilou|100, chemin Sainte-Foy, Quebec (QC) G1R 1T2 |2015-01-03|2015-06-07|Vendredi|07:00:00|08:25:00
H2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC de La Cite-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cite-Limoilou|100, chemin Sainte-Foy, Quebec (QC) G1R 1T2 |2015-01-03|2015-06-07|Lundi|18:30:00|19:55:00
P2015|Mise en forme|Mise en forme|Activites physiques|Association des TCC des deux rives|Centre communautaire Lucien-Borne|CC Lucien-Borne salle 103|Arrondissement de La Cite-Limoilou|100, chemin Sainte-Foy, Quebec (QC) G1R 1T2 |2015-04-10|2015-06-12|Vendredi|13:30:00|15:00:00
H2015|Evenement special - Olympiques speciaux|Evenement special - Competition aquatique|Evenement special|Olympiques speciaux Quebec|Centre communautaire Lucien-Borne|CC Lucien-Borne bureau 102|Arrondissement de La Cite-Limoilou|100, chemin Sainte-Foy, Quebec (QC) G1R 1T2 |2015-03-21|2015-03-21|Samedi|12:00:00|16:30:00
E2015|Tournoi soccer-Festival Tanguay|Evenement special|Evenement special|Club de soccer des Rivieres de Quebec|Complexe de soccer Chauveau|Parc-ecole Lebourgneuf \ terrain de soccer senior|Arrondissement des Rivieres|7200, boulevard de l'Ormiere, Quebec (QC) G2C 1C1 |2015-07-31|2015-08-02|Dimanche|08:00:00|17:00:00
E2015|Tournoi soccer-Festival Tanguay|Evenement special|Evenement special|Club de soccer des Rivieres de Quebec|Complexe de soccer Chauveau|Parc Prevert \ terrain de soccer senior Est|Arrondissement des Rivieres|7200, boulevard de l'Ormiere, Quebec (QC) G2C 1C1 |2015-07-31|2015-08-02|Dimanche|08:00:00|17:00:00
E2015|Tournoi soccer-Festival Tanguay|Evenement special|Evenement special|Club de soccer des Rivieres de Quebec|Complexe de soccer Chauveau|Parc Prevert \ terrain de soccer senior Ouest (lumiere)|Arrondissement des Rivieres|7200, boulevard de l'Ormiere, Quebec (QC) G2C 1C1 |2015-07-31|2015-08-02|Dimanche|08:00:00|17:00:00
E2015|Tournoi soccer-Festival Tanguay|Evenement special|Evenement special|Club de soccer des Rivieres de Quebec|Complexe de soccer Chauveau|Parc Prevert \ terrain de soccer senior Ouest (lumiere)|Arrondissement des Rivieres|7200, boulevard de l'Ormiere, Quebec (QC) G2C 1C1 |2015-07-31|2015-08-02|Vendredi|13:00:00|19:00:00
E2015|Tournoi soccer-Festival Tanguay|Evenement special|Evenement special|Club de soccer des Rivieres de Quebec|Complexe de soccer Chauveau|Parc de la Camaradiere \ terrain de soccer senior Ouest (St-Jacques)|Arrondissement des Rivieres|7200, boulevard de l'Ormiere, Quebec (QC) G2C 1C1 |2015-07-31|2015-08-02|Vendredi|13:00:00|19:00:00
E2015|Tournoi soccer-Festival Tanguay|Evenement special|Evenement special|Club de soccer des Rivieres de Quebec|Complexe de soccer Chauveau|Parc du Pere-Frederic \ terrain de soccer|Arrondissement des Rivieres|7200, boulevard de l'Ormiere, Quebec (QC) G2C 1C1 |2015-07-31|2015-08-02|Vendredi|17:00:00|19:00:00
H2015|Harmonie et stage band|Harmonie de Cap-Rouge|Arts de la scene|Cercle de musique de Cap-Rouge inc.|Centre communautaire Champigny|Salle polyvalente|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|7519, boulevard Wilfrid-Hamel, Quebec (QC) G2G 1C2 |2015-01-14|2015-04-29|Mercredi|19:00:00|21:45:00
H2015|Hockey sur glace|Hockey sur glace|Sports de glace|Loisirs et Sports Neufchatel inc.|Parc Saint-Andre|Parc Saint-Andre \ patinoire exterieure 4 saisons|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-01-01|2015-03-08|Mercredi|16:00:00|22:00:00
P2015|Exposium de peinture|Exposium de peinture|Exposition|Societe artistique de Charlesbourg S.A.C.|Carrefour Charlesbourg|Carrefour Charlesbourg|Arrondissement de Charlesbourg|8500, boulevard Henri-Bourassa, Quebec (QC) G1G 5X1 |2015-04-17|2015-04-19|Vendredi|09:30:00|21:00:00
P2015|Bingo|Bingo|Loisirs recreatifs|Corporation de loisirs secteur N.D.L.|Bingo Jean-Talon|Bingo Jean-Talon|Arrondissement de Charlesbourg|1750, rue du Perigord, Quebec (QC) G1G 5X3 |2015-04-01|2015-12-31|Lundi|18:45:00|23:00:00
P2015|Bingo|Bingo|Loisirs recreatifs|Loisirs de Saint-Rodrigue inc.|Bingo Centre-Bourg|Salle de Bingo Centre-Bourg|Arrondissement de Charlesbourg|1885, chemin de la Canardiere, Quebec (QC) G1J 2E5 |2015-04-01|2015-12-31|Mercredi|18:45:00|22:00:00
E2015|Bain anime - PVE|Bain anime - PVE|Activites aquatiques|DCLVC des Rivieres|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine interieure|Arrondissement des Rivieres|340, rue Chabot, Quebec (QC) G1M 3J5 |2015-06-29|2015-08-14|Jeudi|09:30:00|15:30:00
E2015|Bain anime - PVE|Bain anime - PVE|Activites aquatiques|DCLVC des Rivieres|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine interieure|Arrondissement des Rivieres|340, rue Chabot, Quebec (QC) G1M 3J5 |2015-06-29|2015-08-14|Lundi|14:00:00|15:30:00
H2015|Bains libres \ familiaux|Bains libres - Pour familles|Activites aquatiques|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-01-06|2015-06-19|Vendredi|15:00:00|16:30:00
P2015|Endurance et correction de styles|AquAdultes|Cours de natation|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-29|2015-06-17|Mercredi|09:30:00|10:25:00
P2015|Piloxing|Piloxing|Activites physiques|YWCA Quebec|Y.W.C.A|Y.W.C.A.|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-27|2015-06-15|Lundi|16:15:00|17:10:00
P2015|Aquajogging|Aquajogging|Activites aquatiques|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-30|2015-06-18|Jeudi|10:30:00|11:25:00
P2015|Endurance et correction de styles|AquAdultes|Cours de natation|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-29|2015-06-17|Mercredi|19:00:00|19:55:00
P2015|Aquaforme|Aquaforme|Activites aquatiques|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-29|2015-06-17|Mercredi|10:30:00|11:25:00
P2015|Aquajogging|Aquajogging|Activites aquatiques|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-28|2015-06-16|Mardi|13:30:00|14:25:00
E2015|Aquajogging|Aquajogging|Activites aquatiques|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-06-29|2015-08-17|Lundi|18:00:00|18:55:00
E2015|Zumba|Zumba|Activites physiques|YWCA Quebec|Y.W.C.A|Y.W.C.A.|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-07-04|2015-08-22|Samedi|09:30:00|10:20:00
E2015|Zumba gold|Zumba|Activites physiques|YWCA Quebec|Y.W.C.A|Y.W.C.A.|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-06-29|2015-08-17|Lundi|11:00:00|11:55:00
P2015|Cardio Danse 50+|Cardio Danse|Activites physiques|YWCA Quebec|Y.W.C.A|Y.W.C.A.|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-30|2015-06-18|Jeudi|09:30:00|10:25:00
P2015|Pilates|Pilates|Activites physiques|YWCA Quebec|Y.W.C.A|Y.W.C.A.|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-27|2015-06-15|Lundi|18:15:00|19:10:00
P2015|Pilates|Pilates|Activites physiques|YWCA Quebec|Y.W.C.A|Y.W.C.A.|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-30|2015-06-18|Jeudi|11:00:00|11:55:00
P2015|Piloxing|Piloxing|Activites physiques|YWCA Quebec|Y.W.C.A|Y.W.C.A.|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-30|2015-06-18|Jeudi|17:15:00|18:10:00
E2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC des Rivieres|Centre communautaire Michel-Labadie|Centre com. Michel-Labadie \ piscine interieure|Arrondissement des Rivieres|3705, avenue Chauveau, Quebec (QC) G2C 1A3 |2015-06-29|2015-08-14|Mardi|12:00:00|15:55:00
H2015|Bain libre - Pour adultes avec corridors|Bain libre - Pour adultes|Activites aquatiques|DCLVC de La Cite-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cite-Limoilou|100, chemin Sainte-Foy, Quebec (QC) G1R 1T2 |2015-01-03|2015-06-07|Mercredi|12:00:00|13:25:00
H2015|Bain libre - Pour adultes avec corridors|Bain libre - Pour adultes|Activites aquatiques|DCLVC de La Cite-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cite-Limoilou|100, chemin Sainte-Foy, Quebec (QC) G1R 1T2 |2015-01-03|2015-06-07|Jeudi|12:00:00|13:25:00
H2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC de La Cite-Limoilou|Centre communautaire Lucien-Borne|CC Lucien-Borne piscine 101|Arrondissement de La Cite-Limoilou|100, chemin Sainte-Foy, Quebec (QC) G1R 1T2 |2015-01-03|2015-06-07|Dimanche|14:00:00|15:25:00
H2015|Bain libre - Aines|Bain libre - Aines|Activites aquatiques|DCLVC des Rivieres|Piscine Jos.-A.-Lachance|Piscine Jos.-A.-Lachance \ petit bassin|Arrondissement des Rivieres|2920, rue Claisse, Quebec (QC) G1P 4G7 |2015-01-01|2015-05-01|Jeudi|10:00:00|11:25:00
H2015|Bain libre - Adultes|Bain libre - Adultes|Activites aquatiques|DCLVC des Rivieres|Piscine Jos.-A.-Lachance|Piscine Jos.-A.-Lachance \ grand bassin|Arrondissement des Rivieres|2920, rue Claisse, Quebec (QC) G1P 4G7 |2015-01-01|2015-05-01|Lundi|21:00:00|22:25:00
H2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC des Rivieres|Piscine Jos.-A.-Lachance|Piscine Jos.-A.-Lachance \ petit bassin|Arrondissement des Rivieres|2920, rue Claisse, Quebec (QC) G1P 4G7 |2015-01-01|2015-05-01|Dimanche|14:00:00|15:25:00
H2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC des Rivieres|Piscine Jos.-A.-Lachance|Piscine Jos.-A.-Lachance \ grand bassin|Arrondissement des Rivieres|2920, rue Claisse, Quebec (QC) G1P 4G7 |2015-01-01|2015-05-01|Vendredi|19:00:00|20:25:00
E2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC des Rivieres|Piscine Jos.-A.-Lachance|Piscine Jos.-A.-Lachance \ petit bassin|Arrondissement des Rivieres|2920, rue Claisse, Quebec (QC) G1P 4G7 |2015-06-29|2015-08-23|Mardi|19:00:00|20:25:00
E2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC des Rivieres|Piscine Jos.-A.-Lachance|Piscine Jos.-A.-Lachance \ grand bassin|Arrondissement des Rivieres|2920, rue Claisse, Quebec (QC) G1P 4G7 |2015-06-29|2015-08-23|Lundi|19:00:00|20:25:00
H2015|Taekwondo - adulte|Taekwondo (reservation)|Sports de combat|Club de taekwondo de la Capitale|Ecole primaire Anne-Hebert|Ecole Anne-Hebert gymnase|Arrondissement de La Cite-Limoilou|835, avenue Brown, Quebec (QC) G1S 4S1 |2015-01-05|2015-03-22|Jeudi|19:30:00|20:45:00
P2015|Galerie d'art du Trait-Carre|Galerie d'art du Trait-Carre|Exposition|Societe artistique de Charlesbourg S.A.C.|Galerie d'art du  Trait-Carre (Maison Pierre-Lefebvre)|Maison Pierre-Lefebvre Salle R.C.|Arrondissement de Charlesbourg|7985, Le Trait-Carre Est, Quebec (QC) G1H 2Z1 |2015-06-24|2015-08-19|Vendredi|10:30:00|17:30:00
P2015|Galerie d'art du Trait-Carre|Galerie d'art du Trait-Carre|Exposition|Societe artistique de Charlesbourg S.A.C.|Galerie d'art du  Trait-Carre (Maison Pierre-Lefebvre)|Maison Pierre-Lefebvre Salle R.C.|Arrondissement de Charlesbourg|7985, Le Trait-Carre Est, Quebec (QC) G1H 2Z1 |2015-06-24|2015-08-19|Jeudi|10:30:00|17:30:00
P2015|Basketball - pratique libre|Basketball - pratique libre|Sports et de plein air|Loisirs Guillaume-Mathieu inc.|Parc Guillaume Mathieu|Parc Guillaume-Mathieu|Arrondissement de Charlesbourg|720, avenue de Gironde, Quebec (QC) G1G 3H7 |2015-05-01|2015-10-12|Mercredi|16:00:00|22:00:00
P2015|Basketball - pratique libre|Basketball - pratique libre|Sports et de plein air|Loisirs Guillaume-Mathieu inc.|Parc Guillaume Mathieu|Parc Guillaume-Mathieu|Arrondissement de Charlesbourg|720, avenue de Gironde, Quebec (QC) G1G 3H7 |2015-05-01|2015-10-12|Mardi|16:00:00|22:00:00
P2015|Basketball - pratique libre|Basketball - pratique libre|Sports et de plein air|Loisirs Guillaume-Mathieu inc.|Parc Guillaume Mathieu|Parc Guillaume-Mathieu|Arrondissement de Charlesbourg|720, avenue de Gironde, Quebec (QC) G1G 3H7 |2015-05-01|2015-10-12|Lundi|16:00:00|22:00:00
P2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC des Rivieres|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine interieure|Arrondissement des Rivieres|340, rue Chabot, Quebec (QC) G1M 3J5 |2015-04-06|2015-06-28|Vendredi|19:15:00|21:15:00
P2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC des Rivieres|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine interieure|Arrondissement des Rivieres|340, rue Chabot, Quebec (QC) G1M 3J5 |2015-04-06|2015-06-28|Samedi|14:00:00|15:25:00
E2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC des Rivieres|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine interieure|Arrondissement des Rivieres|340, rue Chabot, Quebec (QC) G1M 3J5 |2015-06-29|2015-08-14|Lundi|13:00:00|14:00:00
E2015|Bain libre - Pour tous|Bain libre - Pour tous|Activites aquatiques|DCLVC des Rivieres|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ piscine interieure|Arrondissement des Rivieres|340, rue Chabot, Quebec (QC) G1M 3J5 |2015-06-29|2015-08-14|Mercredi|13:00:00|14:00:00
P2015|Hockey interieur - Groupe communautaire|Hockey interieur - Groupe communautaire|Sports et de plein air|Loisirs Lebourgneuf inc.|Ecole primaire Les Pres-Verts|Ecole primaire Les Pres-Verts \ gymnase simple|Arrondissement des Rivieres|1680, boulevard La Morille, Quebec (QC) G2K 1R3 |2015-04-23|2015-05-28|Jeudi|18:00:00|19:30:00
P2015|Club de marche|Club de marche (soir)|Activites Physiques|Loisirs Du Jardin inc.|Pavillon du Jardin|Pavillon du Jardin - Salle Louisette Lachance|Arrondissement de Charlesbourg|5295, rue des Violettes, Quebec (QC) G1G 5L5 |2015-05-04|2015-06-12|Jeudi|08:30:00|09:30:00
H2015|Activites variees|Club de l'age d'or - Activites variees|Loisirs recreatifs|Club de l'age d'or de Duberger inc.|Centre communautaire Duberger|Centre communautaire Duberger \ grande salle 113|Arrondissement des Rivieres|2341, rue de la Riviere-du-Berger, Quebec (QC) G1P 3N6 |2015-01-08|2015-05-09|Jeudi|19:00:00|23:00:00
P2015|Sites Web et medias sociaux en entreprise|Informatique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-04-07|2015-05-01|Lundi|08:45:00|16:00:00
E2015|Comptabilite Acomba et Simple comptable|Informatique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-07-13|2015-08-07|Jeudi|08:45:00|16:00:00
P2015|Basketball|Basketball|Sports et de plein air|Loisirs Du Jardin inc.|Parc Chabot|Parc Chabot|Arrondissement de Charlesbourg|1641, Avenue de Colmar, Quebec (QC) G1G 2C3 |2015-05-01|2015-08-31|Vendredi|16:00:00|23:00:00
P2015|Basketball|Basketball|Sports et de plein air|Loisirs Du Jardin inc.|Parc Chabot|Parc Chabot|Arrondissement de Charlesbourg|1641, Avenue de Colmar, Quebec (QC) G1G 2C3 |2015-05-01|2015-08-31|Mardi|16:00:00|23:00:00
P2015|Volleyball de plage - pratique libre|Volleyball de plage - pratique libre|Sports et de plein air|Loisirs Bourassa inc. (Les)|Parc St-Jerome|Parc St-Jerome|Arrondissement de Charlesbourg|585, 64e Rue Est, Quebec (QC) G1H 1Y1 |2015-06-15|2015-08-30|Dimanche|09:00:00|23:00:00
